Average Sentence Length,MY_AI,MY_FK,ContentID
15.473684210526315,1,1,news_plf11s00768
10.46875,1,1,news_plf11s00769
8.866666666666667,1,1,news_plf11s00770
12.19047619047619,1,1,news_plf11s00771
10.80952380952381,1,1,news_plf11s00772
10.23076923076923,1,1,news_plf11s00773
8.105263157894736,1,1,news_plf11s00774
12.555555555555555,1,1,news_plf11s00775
10.695652173913043,1,1,news_plf11s00776
10.88888888888889,1,1,news_plf11s00777
11.807692307692308,1,1,news_plf11s00778
7.868421052631579,1,1,news_plf11s00779
15.0,1,1,news_plf11s00780
9.444444444444445,1,1,news_plf11s00781
11.88,1,1,news_plf11s00782
12.263157894736842,1,1,news_plf11s00783
17.0,1,1,news_plf11s00784
8.518518518518519,1,1,news_plf11s00785
9.793103448275861,1,1,news_plf11s00787
9.785714285714286,1,1,news_plf11s00788
10.380952380952381,1,1,news_plf11s00789
13.391304347826088,1,1,news_plf11s00790
11.952380952380953,1,1,news_plf11s00791
15.5,1,1,news_plf11s00792
13.0,1,1,news_plf11s00793
15.681818181818182,1,1,news_plf11s00794
6.741935483870968,1,1,news_plf11s00795
15.0,1,1,news_plf11s00796
9.291666666666666,1,1,news_plf11s00797
8.956521739130435,1,1,news_plf11s00798
11.095238095238095,1,1,news_plf11s00799
15.88888888888889,1,1,news_plf11s00800
15.75,1,1,news_plf11s00801
9.681818181818182,1,1,news_plf11s00802
15.75,1,1,news_plf11s00803
14.411764705882353,1,1,news_plf11s00804
10.304347826086957,1,1,news_plf11s00806
10.75,1,1,news_plf11s00807
13.619047619047619,1,1,news_plf11s00808
10.38888888888889,1,1,news_plf11s00809
15.0,1,1,news_plf11s00810
11.916666666666666,1,1,news_plf11s00811
10.357142857142858,1,1,news_plf11s00812
7.354838709677419,1,1,news_plf11s00813
16.125,1,1,news_plf11s00815
10.363636363636363,1,1,news_plf11s00816
13.0,1,1,news_plf11s00817
18.181818181818183,1,1,news_plf11s00818
9.541666666666666,1,1,news_plf11s00819
10.807692307692308,1,1,news_plf11s00820
8.84,1,1,news_plf11s00821
7.738095238095238,1,1,news_plf11s00822
8.38888888888889,1,1,news_plf11s00823
8.592592592592593,1,1,news_plf11s00824
16.333333333333332,1,1,news_plf11s00825
14.38888888888889,1,1,news_plf11s00826
12.347826086956522,1,1,news_plf11s00827
8.35483870967742,1,1,news_plf11s00828
10.722222222222221,1,1,news_plf11s00829
7.967741935483871,1,1,news_plf11s00830
9.68,1,1,news_plf11s00831
6.756756756756757,1,1,news_plf11s00832
9.857142857142858,1,1,news_plf11s00833
7.5,1,1,news_plf11s00834
14.736842105263158,1,1,news_plf11s00835
7.7,1,1,news_plf11s00836
11.444444444444445,1,1,news_plf11s00837
14.4375,1,1,news_plf11s00838
18.428571428571427,1,1,news_plf11s00839
7.444444444444445,1,1,news_plf11s00840
17.823529411764707,1,1,news_plf11s00841
7.88,1,1,news_plf11s00842
14.347826086956522,1,1,news_plf11s00843
16.571428571428573,1,1,news_plf11s00844
15.31578947368421,1,1,news_plf11s00845
12.473684210526315,1,1,news_plf11s00846
7.0,1,1,news_plf11s00847
9.333333333333334,1,1,news_plf11s00848
6.7105263157894735,1,1,news_plf11s00849
12.761904761904763,1,1,news_plf11s00850
9.05,1,1,news_plf11s00851
8.0,1,1,news_plf11s00852
11.15,1,1,news_plf11s00853
8.033333333333333,1,1,news_plf11s00854
9.90625,1,1,news_plf11s00855
8.258064516129032,1,1,news_plf11s00856
10.606060606060606,1,1,news_plf11s00858
12.173913043478262,1,1,news_plf11s00859
12.526315789473685,1,1,news_plf11s00860
9.576923076923077,1,1,news_plf11s00861
9.741935483870968,1,1,news_plf11s00862
13.76923076923077,1,1,news_plf11s00864
9.966666666666667,1,1,news_plf11s00865
14.764705882352942,1,1,news_plf11s00866
8.793103448275861,1,1,news_plf11s00867
16.41176470588235,1,1,news_plf11s00868
8.333333333333334,1,1,news_plf11s00870
15.85,1,1,news_plf11s00871
9.125,1,1,news_plf11s00872
15.75,1,1,news_plf11s00873
10.041666666666666,1,1,news_plf11s00874
8.521739130434783,1,1,news_plf11s00875
8.483870967741936,1,1,news_plf11s00876
8.162162162162161,1,1,news_plf11s00877
16.846153846153847,1,1,news_plf11s00878
14.15,1,1,news_plf11s00879
11.521739130434783,1,1,news_plf11s00880
8.028571428571428,1,1,news_plf11s00881
13.5,1,1,news_plf11s00882
8.466666666666667,1,1,news_plf11s00883
13.695652173913043,1,1,news_plf11s00884
9.090909090909092,1,1,news_plf11s00885
12.333333333333334,1,1,news_plf11s00886
10.25,1,1,news_plf11s00887
11.35,1,1,news_plf11s00888
12.75,1,1,news_plf11s00889
9.73076923076923,1,1,news_plf11s00890
8.583333333333334,1,1,news_plf11s00891
10.043478260869565,1,1,news_plf11s00892
15.368421052631579,1,1,news_plf11s00893
13.210526315789474,1,1,news_plf11s00894
12.588235294117647,1,1,news_plf11s00895
11.0,1,1,news_plf11s00896
8.28,1,1,news_plf11s00897
9.24,1,1,news_plf11s00898
10.428571428571429,1,1,news_plf11s00899
8.8,1,1,news_plf11s00900
11.0,1,1,news_plf11s00901
10.909090909090908,1,1,news_plf11s00902
13.666666666666666,1,1,news_plf11s00903
9.166666666666666,1,1,news_plf11s00904
9.863636363636363,1,1,news_plf11s00905
9.392857142857142,1,1,news_plf11s00906
11.0,1,1,news_plf11s00907
15.291666666666666,1,1,news_plf11s00908
8.057142857142857,1,1,news_plf11s00909
10.964285714285714,1,1,news_plf11s00910
8.9,1,1,news_plf11s00911
7.68,1,1,news_plf11s00913
14.045454545454545,1,1,news_plf11s00914
13.0,1,1,news_plf11s00915
11.434782608695652,1,1,news_plf11s00916
12.392857142857142,1,1,news_plf11s00917
10.333333333333334,1,1,news_plf11s00918
12.846153846153847,1,1,news_plf11s00919
8.517241379310345,1,1,news_plf11s00921
7.861111111111111,1,1,news_plf11s00922
10.96,1,1,news_plf11s00923
9.12,1,1,news_plf11s00924
10.5,1,1,news_plf11s00926
12.4,1,1,news_plf11s00927
14.45,1,1,news_plf11s00929
12.0,1,1,news_plf11s00930
8.23076923076923,1,1,news_plf11s00931
13.043478260869565,1,1,news_plf11s00932
10.368421052631579,1,1,news_plf11s00933
15.15,1,1,news_plf11s00934
8.0,1,1,news_plf11s00935
11.65,1,1,news_plf11s00936
8.517241379310345,1,1,news_plf11s00937
15.722222222222221,1,1,news_plf11s00938
14.05,1,1,news_plf11s00939
7.363636363636363,1,1,news_plf11s00940
9.571428571428571,1,1,news_plf11s00941
9.192307692307692,1,1,news_plf11s00942
11.705882352941176,1,1,news_plf11s00943
20.307692307692307,1,1,news_plf11s00944
11.38888888888889,1,1,news_plf11s00945
17.473684210526315,1,1,news_plf11s00946
9.214285714285714,1,1,news_plf11s00947
8.857142857142858,1,1,news_plf11s00948
13.434782608695652,1,1,news_plf11s00949
11.35,1,1,news_plf11s00950
8.806451612903226,1,1,news_plf11s00951
14.666666666666666,1,1,news_plf11s00952
15.0,1,1,news_plf11s00953
11.35,1,1,news_plf11s00954
6.371428571428571,1,1,news_plf11s00955
8.807692307692308,1,1,news_plf11s00956
11.652173913043478,1,1,news_plf11s00957
6.424242424242424,1,1,news_plf11s00958
10.75,1,1,news_plf11s00959
15.533333333333333,1,1,news_plf11s00960
12.703703703703704,1,1,news_plf11s00961
16.125,1,1,news_plf11s00963
12.857142857142858,1,1,news_plf11s00964
12.0,1,1,news_plf11s00965
12.210526315789474,1,1,news_plf11s00966
12.894736842105264,1,1,news_plf11s00967
9.846153846153847,1,1,news_plf11s00968
9.947368421052632,1,1,news_plf11s00970
8.4,1,1,news_plf11s00971
8.096774193548388,1,1,news_plf11s00972
6.777777777777778,1,1,news_plf11s00973
8.703703703703704,1,1,news_plf11s00974
13.25,1,1,news_plf11s00975
11.590909090909092,1,1,news_plf11s00976
10.64,1,1,news_plf11s00977
13.944444444444445,1,1,news_plf11s00979
11.192307692307692,1,1,news_plf11s00981
14.25,1,1,news_plf11s00982
14.4375,1,1,news_plf11s00983
7.184210526315789,1,1,news_plf11s00984
12.761904761904763,1,1,news_plf11s00985
8.5,1,1,news_plf11s00986
11.695652173913043,1,1,news_plf11s00987
10.25,1,1,news_plf11s00988
9.125,1,1,news_plf11s00989
7.724137931034483,1,1,news_plf11s00990
14.2,1,1,news_plf11s00991
5.590909090909091,1,1,news_plf11s00992
10.695652173913043,1,1,news_plf11s00993
16.105263157894736,1,1,news_plf11s00994
9.666666666666666,1,1,news_plf11s00995
11.227272727272727,1,1,news_plf11s00996
8.73076923076923,1,1,news_plf11s00997
8.615384615384615,1,1,news_plf11s00998
12.481481481481481,1,1,news_plf11s01000
14.0,1,1,news_plf11s01001
12.5,1,1,news_plf11s01002
9.038461538461538,1,1,news_plf11s01003
7.653846153846154,1,1,news_plf11s01004
11.105263157894736,1,1,news_plf11s01005
7.352941176470588,1,1,news_plf11s01006
16.25,1,1,news_plf11s01007
9.5,1,1,news_plf11s01008
10.071428571428571,1,1,news_plf11s01009
11.583333333333334,1,1,news_plf11s01010
9.607142857142858,1,1,news_plf11s01011
10.121212121212121,1,1,news_plf11s01012
10.68,1,1,news_plf11s01013
6.3428571428571425,1,1,news_plf11s01014
8.5625,1,1,news_plf11s01015
11.64,1,1,news_plf11s01016
9.407407407407407,1,1,news_plf11s01017
13.363636363636363,1,1,news_plf11s01018
10.357142857142858,1,1,news_plf11s01019
16.727272727272727,1,1,news_plf11s01020
17.0,1,1,news_plf11s01021
8.096774193548388,1,1,news_plf11s01022
9.956521739130435,1,1,news_plf11s01023
10.619047619047619,1,1,news_plf11s01024
7.35,1,1,news_plf11s01025
9.192307692307692,1,1,news_plf11s01026
9.347826086956522,1,1,news_plf11s01027
10.235294117647058,1,1,news_plf11s01028
11.666666666666666,1,1,news_plf11s01029
10.5,1,1,news_plf11s01030
15.578947368421053,1,1,news_plf11s01031
11.095238095238095,1,1,news_plf11s01032
11.4375,1,1,news_plf11s01033
9.818181818181818,1,1,news_plf11s01034
12.357142857142858,1,1,news_plf11s01036
7.724137931034483,1,1,news_plf11s01037
10.52,1,1,news_plf11s01038
20.363636363636363,1,1,news_plf11s01039
9.041666666666666,1,1,news_plf11s01040
12.26086956521739,1,1,news_plf11s01041
7.21875,1,1,news_plf11s01042
13.181818181818182,1,1,news_plf11s01043
11.166666666666666,1,1,news_plf11s01044
9.857142857142858,1,1,news_plf11s01045
17.5,1,1,news_plf11s01046
11.44,1,1,news_plf11s01047
8.65,1,1,news_plf11s01048
15.4,1,1,news_plf11s01049
13.555555555555555,1,1,news_plf11s01050
17.2,1,1,news_plf11s01051
14.666666666666666,1,1,news_plf11s01669
15.25,1,1,news_plf11s01670
11.761904761904763,1,1,news_plf11s01671
11.411764705882353,1,1,news_plf11s01672
8.090909090909092,1,1,news_plf11s01673
11.25925925925926,1,1,news_plf11s01674
9.5,1,1,news_plf11s01675
10.653846153846153,1,1,news_plf11s01676
8.5,1,1,news_plf11s01677
9.3,1,1,news_plf11s01678
9.833333333333334,1,1,news_plf11s01679
12.285714285714286,1,1,news_plf11s01680
8.366666666666667,1,1,news_plf11s01681
9.5,1,1,news_plf11s01682
7.666666666666667,1,1,news_plf11s01683
9.428571428571429,1,1,news_plf11s01684
15.785714285714286,1,1,news_plf11s01685
12.636363636363637,1,1,news_plf11s01686
