Average Sentence Length,MY_AI,MY_FK,ContentID
20.61818182,0,0,7409583946679222821
38.76744186,0,0,7409591753911353871
25.15384615,0,1,7409623916735496704
21.19047619,0,0,7409638895828075046
15.46153846,0,1,7409711653589090852
27.24637681,0,0,7402986386858492426
27.57142857,0,0,7409885038680097332
16.90588235,0,0,7409880209312219698
27.4,0,1,7409923135224513064
23.86206897,0,0,7409910797184352807
36.20454545,0,1,7409881976557142554
27.11764706,0,0,1809076653102212
21.73076923,0,0,7409981412306158080
21,0,0,7409918416372417024
24.47222222,0,1,7409991303439729179
25.20731707,0,0,7409996640578257459
24.05333333,0,1,7409970199686693411
25.60377358,0,0,7409925346323087887
44.03448276,0,0,7409963583544574490
23.60824742,0,1,7409976424129430067
20.42156863,0,1,7410087503829238309
25.2,0,0,7410212803249799732
35.93939394,0,0,7410222378162160162
36.46666667,0,0,7410249095350157858
26.86206897,0,1,7410259310015414784
26.25925926,0,1,7410292146290442804
50.3,0,0,7410299189059387943
24.01612903,0,0,7410301686272574002
37.46153846,1,1,7410307110698762761
34.20833333,0,1,7410347142390301221
29.60377358,0,1,7410257272565285402
25.82432432,0,1,7410359468187189799
31.39130435,0,0,7410354585295913524
29.89583333,0,0,7410590753803600419
28.22807018,0,0,7410591125976662580
27.62790698,0,0,7410409444871258635
22.21428571,0,1,7348616581313757711
17.96052632,0,0,7410615350338929204
22.69736842,0,0,7409179390560567848
22.51785714,0,1,7410650345665249829
37,0,1,7410658358941745676
27.81967213,0,1,7410657199061615113
28.41176471,0,1,7410670826091807247
25.22988506,0,0,7410344601451807251
24.94827586,0,0,7410675189325595145
18.03076923,1,0,7410672665662358054
20.32380952,0,1,7410628332804424218
20.17582418,0,0,7410721491764953600
24.03076923,0,1,7410727879522255411
29.57142857,0,0,7410588672568934912
26.51162791,0,0,7410732676779115048
21.6,0,1,7410719716932698634
42.26829268,0,0,7410753420414206498
15.06666667,0,0,7409636534057566735
21.58333333,0,0,7410745951310201396
21.05128205,0,0,7410768846749811211
12.33333333,0,0,7410334126009532954
32,0,0,7410910627272671779
29.25,0,0,7410851509673394723
56.6,0,1,7410694866780357155
22.75,0,0,7408115230691099173
7.375,0,0,7411019961415516687
27.49056604,0,0,7411031416881906202
31.66666667,0,0,7411071840476545547
25.25,0,0,7411076514978054708
36.08888889,0,0,7411074435144368680
18.96666667,0,0,7411057072302768674
25.52941176,0,1,7411063880845984266
32.75862069,0,0,1809347865485515
24.85964912,0,1,7411100015672459828
35.33333333,0,0,7411126196300022272
17.75833333,0,0,7411087050729980425
25.09615385,0,1,7410980877670285878
23.33333333,0,0,7411146884800102939
16.60869565,0,0,7411154612672660008
33.67346939,0,0,7411173975234986546
29.91428571,0,0,7411159810693022271
21.73684211,0,0,7403645895189791251
37.36363636,0,0,7411331592947335720
25.30851064,0,0,7411335490655339023
25.6125,0,0,7411348438039740982
26.4,1,0,7411348992569623094
27.78846154,0,1,7411353213607100928
29.96226415,0,0,7411355450475692579
33.77777778,0,1,7411365612150112795
22.7,0,0,7411352000689897984
28.24193548,0,0,7411337347955982900
25.42307692,0,1,1809417605062656
40.63636364,0,1,7411381163299750454
25.3255814,0,1,7411351634850103848
21.46666667,0,0,7411413787003240995
25.09230769,0,1,7411424549692015144
30.21568627,0,1,7411415796842267136
26.28070175,0,0,7411337322437935668
21.64516129,0,0,7411390030722712090
21.03092784,1,0,7411442330344882723
24.6625,0,1,7411450279621476890
22.546875,1,0,7411394146826502691
28.56756757,0,0,7411459442808291851
30.33928571,0,0,7411444395775427126
28.04705882,1,0,7411463100894937610
22.09589041,0,1,7411453253453414952
11.4109589,0,0,7411439168766706214
13.5,0,0,7411509226083844647
20.61538462,0,0,7411501619210158628
2.65,0,0,7411530995587695113
35.45454545,0,0,7411561389103284763
18.07272727,0,1,7411395802397983232
24.41791045,0,0,7411636502721315367
25.13953488,1,0,7411670891731354138
19.21212121,1,1,7411691821325124159
22.46938776,0,0,7411713833267364386
17.6,0,0,1809504913244185
19.19444444,0,1,7411455955226919439
19.31858407,0,0,7411362225136534079
24.93548387,0,0,7411461690832716315
27.9245283,0,0,7411759014410863115
40.75,0,0,7411778039110992418
23.546875,0,1,7411788959799312931
17.35433071,0,1,7411819093721989684
21.68055556,0,0,7411786352733307407
33.91666667,0,0,7411827580904505893
20.30434783,0,1,7411838002344886793
35,0,0,7411698325080080936
16.77142857,0,1,7411766612921860608
23.94029851,0,0,7411852147648496162
183.66666667,0,1,7412099781545411124
37.58139535,0,1,7411810470845284898
28.5,0,1,1809497407762505
27.5,0,1,7412154789536055835
18.76923077,1,0,7412158305180729919
26.66666667,0,1,7412165936721134134
22.21428571,1,0,7412205784261542419
22.59375,1,1,7412212864796082740
20.48571429,1,1,7412415080219820581
48.28571429,0,0,7412341840294199848
22.76923077,0,0,7412423377157194251
19.55172414,0,0,7412437175326818835
29.74712644,0,1,7412464223483150911
34.58035714,0,0,7394279403252482571
13.07407407,0,1,7412295521102053897
19.60759494,1,0,7412475797833613851
27.7,0,0,7412492880704455168
19.09090909,0,0,7412105260229018151
22.45833333,0,0,7412471508860011023
20.91860465,1,0,7412512075743855154
26.35616438,0,0,7411827476306903603
15.63541667,0,0,7412542868482507274
21.19298246,0,0,7412523151014298164
24.01388889,0,1,7412465814382723618
25.46835443,0,0,7412478417720918555
24.14634146,0,1,7412568588562809384
35.75,1,0,1809704575204362
21.04,0,0,7412574956627706380
31.28333333,0,0,7411442166146302498
25.77419355,0,0,7412594030523023908
20.6,0,0,7412527319471948323
28.07142857,0,0,7412576997882298914
23.01851852,0,1,7412553909459239439
24.83333333,0,1,7412593412592894473
20.30718954,0,0,7412601016351080986
24.38181818,0,0,7412600869952291337
18.07142857,1,0,7412613705055175195
21.9,0,0,1809724134003712
32.5625,0,0,7412609989539267099
25.61363636,0,0,7412652684190269952
47.2,0,0,7412654445945537051
21.15384615,0,0,1809726119902412
22.59090909,0,0,7412659014711935527
30.26530612,0,0,7412510871820026395
29.54054054,0,0,7412686736330850879
22.11290323,0,0,7412814597272388159
36.23880597,0,0,7412593833969533452
40.94594595,0,0,7412834372321215028
27.24528302,0,1,7412846675984761356
19,0,0,7412885889631797771
20.54,1,0,7412843311632826880
18.85714286,0,1,7412880665996050985
39.27272727,0,0,7412853165432865315
17.66304348,0,0,7412907415433118245
27.98181818,0,1,7412909115518763560
30.22727273,0,0,7412928561952195109
30.54320988,0,0,7412929084386247220
19.70588235,0,0,7412928713009938983
26.88709677,0,0,7412950488901042727
19.32075472,0,1,7412997418863723048
78.2,0,0,7413028759021863464
21.33333333,0,0,7413098069660664370
18.13580247,0,1,7412972620276056639
13.62068966,0,0,7413172095422595621
20.44827586,0,0,7413187472873636404
40.58974359,0,0,7413015208018362917
21.06,0,1,7413206392523194918
28.91304348,0,0,7413218285707117093
18.67346939,1,0,7413215441294639666
12.8,0,0,7412877983578472998
51.75,0,1,1809873916540995
19.89473684,0,0,7412632777650356762
21.4,0,0,7413266743881122339
20.38709677,0,1,7413272588334170675
23.42465753,0,1,7413274486750937634
20.22556391,0,0,7413074254700331555
36.56521739,0,0,7413309344558629439
19.95275591,1,0,7413311899288257076
27.97916667,0,0,7413326546968117760
24.07142857,0,0,7413326420207764020
18.94186047,0,1,7413330150164578854
22.84848485,0,0,7413376170814751272
34.38095238,0,1,7413314604903760423
23.41176471,0,0,7413407555961078272
26.59677419,0,0,7413415267105047040
42.36144578,0,0,7413283476738196003
49,1,0,7413535762412503604
17.07272727,0,0,7413574083197829642
23.7125,0,0,7413573433512772159
33.86792453,0,0,7413323268268065290
29.64705882,0,1,7413596809358803471
18.3902439,1,1,7413619170673295884
36.45945946,0,0,7413625918335369740
24,0,0,7413661827676095014
22.31395349,0,1,7413665248164561446
28.27184466,0,0,7413676823978213951
29.05797101,0,1,7413679855290335783
21.79220779,0,0,7413679630642643466
31.95238095,0,0,7413595323077820943
38.72093023,0,0,7413692747721130537
15.45652174,0,0,7413692476059370036
21.71830986,0,0,7413694884056236607
26.85,0,0,1809985227788427
36.7027027,0,1,7413682931551584807
23.76760563,0,1,7413671995646296628
27.68518519,0,1,7413736513625752098
37.38888889,0,0,7413738293533180428
47.8125,0,0,1809997749574668
21,0,0,7413750870422094386
19.7972973,0,1,7413698602863723023
29.31168831,0,0,7413696746217341451
26.08333333,0,0,7413924763519533609
38.76470588,0,0,7413946692518625842
17.48717949,0,0,7413954438173377076
44.26,0,0,7413961079208657417
40.4,0,0,7413937960757887523
22.07142857,0,0,7413986886982664745
34.85,0,0,7413564734991106610
19.94285714,0,1,7413992646148751923
48.16666667,0,0,7413997022014882344
23.82539683,0,1,7414003453921329700
23.64285714,0,0,7414003919128494604
20.54545455,0,0,7414014883064250920
6.25,0,0,7414015847339721231
15.66666667,0,0,7414017132901663286
26.36363636,0,0,7414019662842823219
34.51428571,0,1,7414016979247399436
18,0,1,1810063912494144
28.43396226,0,0,7414025985869300287
29.96341463,0,0,7414039297847837194
17.49333333,0,0,1810073471154308
31.03225806,0,0,7413654572956140032
27.70967742,0,0,7413995720535048738
25.36170213,0,1,7414007602218320436
28.44444444,0,0,7413577464439538215
27.48,0,1,7414153764694671912
11.93333333,0,0,7414031583449039395
25.41558442,0,1,7414162372442554918
17.14634146,0,0,7414298424377508386
15.61627907,0,1,7410330792771060276
22.35294118,0,0,7414323571188597257
25.06666667,0,0,7414287495917044239
22.44117647,1,0,7414318582794633769
26.77272727,1,0,7414340262744375848
29.86111111,0,0,7413195903130960384
36.05128205,0,1,7414353822488822309
59.28571429,0,0,7414298348561252902
29.21212121,0,1,7414398081736770111
31.45833333,0,1,7414406255176942114
40,0,1,1810159853105220
29.73333333,0,0,7414470467051979275
22.7,0,0,1810177018845251
25.43333333,0,1,7413963460783899171
85,1,0,7414508862637752884
24.11538462,1,1,7414652530208047653
26.52380952,0,1,7414317490173493760
68.4375,0,0,7410632444199633459
36.08108108,0,1,7414480405425898011
39.09090909,0,0,7414704101990121996
22.55172414,0,0,7414710787723231779
24.78313253,0,1,7414730140070052386
19.15384615,0,0,7414741948063384100
20.55882353,0,1,1810245856123907
25.50943396,1,1,7414758263410967075
19.7962963,0,1,7414798658425733695
59.58333333,0,0,7414801414066586123
22.07462687,0,1,7414797752132960809
36.45454545,0,1,7414116961947124278
38.83333333,0,0,7414821534176379433
35.97560976,0,0,7414883509208220201
18.5625,0,1,7414942652413624873
36.65384615,0,0,7414056811659919910
25.21126761,0,1,7414414252385026600
13.32258065,0,0,1810302597797952
43.71428571,0,0,7414956676643602979
22.49180328,0,0,7415013428030390784
40.05555556,0,0,7414303997365993994
15.125,0,1,7414812798217142822
28.17948718,1,1,7412942479059616306
34.13333333,0,0,7415103600466067979
20,0,0,7415130184950596106
22.51578947,0,1,7414433259922129447
9.875,0,0,7415164129763213878
34.15254237,0,0,7415102050847031823
15.15151515,0,0,7414477817494225408
20.8,0,1,1810347480882243
22.76595745,1,0,7415222068037403147
38.03636364,0,1,7415243997179920896
19.13043478,1,0,7413702101266416162
35.7,0,0,7415229012726841907
29.54545455,0,1,7415269485231292937
21.04109589,0,0,7415253940314440211
40.47222222,0,1,7414754828481561127
30,1,0,7413277611016667674
20.10655738,0,0,7414342036259602955
63.44444444,0,0,7415441779001999922
12.92,0,0,7415498901337293322
29.56164384,0,0,7414475136000475660
28.8,0,0,7415551006345413160
16.55555556,0,1,1810450306150474
48.36842105,0,0,7415652870206390820
20.66666667,0,0,7414436091299660300
265.5,0,0,7415823222031041059
24.98181818,0,1,7415823517175808548
229.5,0,0,7415827125905523235
38.74358974,1,0,7414381161352299018
42.5,1,0,7415840083074384419
29.64383562,0,0,7415847858626429476
34.47727273,0,0,7415829800700396068
16.61290323,0,1,7415861819530576423
30.60377358,0,1,7415873367415063080
27.46875,0,1,7414024356227007017
27,0,1,7415870918964068890
19.00961538,0,1,7415865755868103202
37.1875,0,0,7415911551145755148
31.45588235,0,0,7415940623267529270
27.34042553,0,1,7415919497304965647
18.29896907,0,0,7415917066777149964
23.46067416,0,0,7415953459075154495
27.41269841,0,0,7415921286105039400
27.16949153,0,0,7415960320935477810
29,0,0,1810544334034954
30.57407407,0,0,7416014733290668596
34.48648649,0,1,7415991397964087817
78.25,0,0,7416159048732557865
23.62903226,0,0,7416184817546428937
25.69387755,0,1,7416205548128862771
9.8,0,0,7416210375512801833
37.69767442,0,0,7416165277840212514
20.29213483,0,0,7416225071548662323
27.17567568,0,1,7416232121792053770
28.53846154,0,0,7416250139544879679
21.88235294,0,0,7416251899545993743
25.38709677,0,0,7416237740267782707
17.91891892,0,1,7416251871930614312
100.8,0,0,7416255834457473574
28.61538462,0,0,7416254602792485387
