Average Sentence Length,MY_AI,MY_FK,ContentID
15.0,0,1,news_plf11s00677
12.0,0,1,news_plf11s00678
11.4,0,1,news_plf11s00679
12.8,0,1,news_plf11s00680
14.5,0,1,news_plf11s00681
11.8,0,1,news_plf11s00682
9.833333333333334,0,1,news_plf11s00683
16.75,0,1,news_plf11s00684
12.25,0,1,news_plf11s00685
17.333333333333332,0,1,news_plf11s00686
13.0,0,1,news_plf11s00687
21.666666666666668,0,1,news_plf11s00688
6.375,0,1,news_plf11s00689
24.333333333333332,0,1,news_plf11s00690
15.75,0,1,news_plf11s00691
9.0,0,1,news_plf11s00692
15.75,0,1,news_plf11s00693
14.75,0,1,news_plf11s00694
15.25,0,1,news_plf11s00695
12.0,0,1,news_plf11s00696
14.0,0,1,news_plf11s00697
10.6,0,1,news_plf11s00698
9.428571428571429,0,1,news_plf11s00699
11.6,0,1,news_plf11s00700
12.4,0,1,news_plf11s00701
12.4,0,1,news_plf11s00703
9.0,0,1,news_plf11s00704
10.8,0,1,news_plf11s00705
10.0,0,1,news_plf11s00706
10.6,0,1,news_plf11s00707
29.5,0,1,news_plf11s00708
11.8,0,1,news_plf11s00709
12.25,0,1,news_plf11s00710
10.25,0,1,news_plf11s00711
9.5,0,1,news_plf11s00712
15.75,0,1,news_plf11s00713
17.25,0,1,news_plf11s00714
17.25,0,1,news_plf11s00715
13.0,0,1,news_plf11s00716
9.857142857142858,0,1,news_plf11s00717
10.0,0,1,news_plf11s00718
8.285714285714286,0,1,news_plf11s00719
13.75,0,1,news_plf11s00720
14.5,0,1,news_plf11s00721
19.0,0,1,news_plf11s00722
10.6,0,1,news_plf11s00723
10.6,0,1,news_plf11s00724
10.833333333333334,0,1,news_plf11s00725
9.666666666666666,0,1,news_plf11s00726
9.0,0,1,news_plf11s00727
12.4,0,1,news_plf11s00728
15.75,0,1,news_plf11s00729
11.0,0,1,news_plf11s00730
23.5,0,1,news_plf11s00731
11.833333333333334,0,1,news_plf11s00732
8.444444444444445,0,1,news_plf11s00733
13.2,0,1,news_plf11s00734
10.6,0,1,news_plf11s00735
10.6,0,1,news_plf11s00736
10.8,0,1,news_plf11s00737
6.555555555555555,0,1,news_plf11s00738
16.5,0,1,news_plf11s00739
15.75,0,1,news_plf11s00740
13.75,0,1,news_plf11s00741
12.666666666666666,0,1,news_plf11s00742
11.0,0,1,news_plf11s00743
12.8,0,1,news_plf11s00745
13.0,0,1,news_plf11s00746
11.8,0,1,news_plf11s00747
11.0,0,1,news_plf11s00748
9.2,0,1,news_plf11s00749
29.5,0,1,news_plf11s00750
14.2,0,1,news_plf11s00751
10.6,0,1,news_plf11s00752
11.4,0,1,news_plf11s00753
15.75,0,1,news_plf11s00754
13.0,0,1,news_plf11s00755
20.666666666666668,0,1,news_plf11s00756
19.333333333333332,0,1,news_plf11s00757
15.5,0,1,news_plf11s00758
10.5,0,1,news_plf11s00759
11.8,0,1,news_plf11s00760
19.75,0,1,news_plf11s00761
9.4,0,1,news_plf11s00763
26.0,0,1,news_plf11s00764
24.5,0,1,news_plf11s00765
11.666666666666666,0,1,news_plf11s00766
11.6,0,1,news_plf11s00767
10.666666666666666,0,1,news_plf11s00768
15.75,0,1,news_plf11s00769
10.6,0,1,news_plf11s00770
12.6,0,1,news_plf11s00771
10.666666666666666,0,1,news_plf11s00772
13.4,0,1,news_plf11s00773
12.4,0,1,news_plf11s00774
13.8,0,1,news_plf11s00775
10.25,0,1,news_plf11s00776
11.75,0,1,news_plf11s00777
9.333333333333334,0,1,news_plf11s00778
11.2,0,1,news_plf11s00779
13.5,0,1,news_plf11s00780
10.5,0,1,news_plf11s00781
8.75,0,1,news_plf11s00782
10.166666666666666,0,1,news_plf11s00783
18.25,0,1,news_plf11s00784
10.166666666666666,0,1,news_plf11s00785
16.75,0,1,news_plf11s00787
10.0,0,1,news_plf11s00788
29.0,0,1,news_plf11s00789
10.833333333333334,0,1,news_plf11s00790
12.0,0,1,news_plf11s00791
8.285714285714286,0,1,news_plf11s00792
16.5,0,1,news_plf11s00793
14.0,0,1,news_plf11s00794
8.1,0,1,news_plf11s00795
9.0,0,1,news_plf11s00796
10.333333333333334,0,1,news_plf11s00797
20.666666666666668,0,1,news_plf11s00798
14.4,0,1,news_plf11s00799
11.4,0,1,news_plf11s00800
9.0,0,1,news_plf11s00801
16.0,0,1,news_plf11s00802
12.0,0,1,news_plf11s00803
11.4,0,1,news_plf11s00804
11.6,0,1,news_plf11s00806
15.5,0,1,news_plf11s00807
13.25,0,1,news_plf11s00808
18.0,0,1,news_plf11s00809
14.0,0,1,news_plf11s00810
8.666666666666666,0,1,news_plf11s00811
30.5,0,1,news_plf11s00812
11.0,0,1,news_plf11s00813
13.0,0,1,news_plf11s00815
18.0,0,1,news_plf11s00816
32.5,0,1,news_plf11s00817
20.5,0,1,news_plf11s00818
11.6,0,1,news_plf11s00819
7.875,0,1,news_plf11s00820
11.0,0,1,news_plf11s00821
5.333333333333333,0,1,news_plf11s00822
10.4,0,1,news_plf11s00823
10.6,0,1,news_plf11s00824
9.0,0,1,news_plf11s00825
23.75,0,1,news_plf11s00826
10.8,0,1,news_plf11s00827
16.5,0,1,news_plf11s00828
8.857142857142858,0,1,news_plf11s00829
9.333333333333334,0,1,news_plf11s00830
9.833333333333334,0,1,news_plf11s00831
10.166666666666666,0,1,news_plf11s00832
17.75,0,1,news_plf11s00833
9.8,0,1,news_plf11s00834
18.0,0,1,news_plf11s00835
12.75,0,1,news_plf11s00836
15.5,0,1,news_plf11s00837
14.5,0,1,news_plf11s00838
6.875,0,1,news_plf11s00839
11.75,0,1,news_plf11s00840
13.5,0,1,news_plf11s00841
12.6,0,1,news_plf11s00842
22.5,0,1,news_plf11s00843
6.142857142857143,0,1,news_plf11s00844
17.2,0,1,news_plf11s00845
29.5,0,1,news_plf11s00846
30.0,0,1,news_plf11s00847
13.5,0,1,news_plf11s00848
21.333333333333332,0,1,news_plf11s00849
12.2,0,1,news_plf11s00850
13.2,0,1,news_plf11s00851
21.666666666666668,0,1,news_plf11s00852
11.6,0,1,news_plf11s00853
8.285714285714286,0,1,news_plf11s00854
18.75,0,1,news_plf11s00855
11.4,0,1,news_plf11s00856
17.0,0,1,news_plf11s00858
10.166666666666666,0,1,news_plf11s00859
13.6,0,1,news_plf11s00860
12.4,0,1,news_plf11s00861
6.333333333333333,0,1,news_plf11s00862
15.25,0,1,news_plf11s00864
18.0,0,1,news_plf11s00865
10.333333333333334,0,1,news_plf11s00866
11.285714285714286,0,1,news_plf11s00867
7.0,0,1,news_plf11s00868
16.5,0,1,news_plf11s00870
17.75,0,1,news_plf11s00871
15.333333333333334,0,1,news_plf11s00872
13.2,0,1,news_plf11s00873
12.4,0,1,news_plf11s00874
15.25,0,1,news_plf11s00875
11.8,0,1,news_plf11s00876
15.0,0,1,news_plf11s00877
11.2,0,1,news_plf11s00878
10.5,0,1,news_plf11s00879
9.428571428571429,0,1,news_plf11s00880
19.25,0,1,news_plf11s00881
11.166666666666666,0,1,news_plf11s00882
13.0,0,1,news_plf11s00883
11.2,0,1,news_plf11s00884
12.166666666666666,0,1,news_plf11s00885
12.4,0,1,news_plf11s00886
15.0,0,1,news_plf11s00887
10.6,0,1,news_plf11s00888
8.571428571428571,0,1,news_plf11s00889
12.6,0,1,news_plf11s00890
9.714285714285714,0,1,news_plf11s00891
9.8,0,1,news_plf11s00892
11.166666666666666,0,1,news_plf11s00893
28.0,0,1,news_plf11s00894
12.6,0,1,news_plf11s00895
13.5,0,1,news_plf11s00896
9.833333333333334,0,1,news_plf11s00897
7.0,0,1,news_plf11s00898
14.6,0,1,news_plf11s00899
12.4,0,1,news_plf11s00900
13.8,0,1,news_plf11s00901
11.25,0,1,news_plf11s00902
5.444444444444445,0,1,news_plf11s00903
13.4,0,1,news_plf11s00904
10.2,0,1,news_plf11s00905
12.5,0,1,news_plf11s00906
13.8,0,1,news_plf11s00907
14.25,0,1,news_plf11s00908
18.0,0,1,news_plf11s00909
10.833333333333334,0,1,news_plf11s00910
7.5,0,1,news_plf11s00911
14.8,0,1,news_plf11s00913
7.125,0,1,news_plf11s00914
9.0,0,1,news_plf11s00915
12.6,0,1,news_plf11s00916
13.0,0,1,news_plf11s00917
11.714285714285714,0,1,news_plf11s00918
10.333333333333334,0,1,news_plf11s00919
13.4,0,1,news_plf11s00921
11.4,0,1,news_plf11s00922
26.0,0,1,news_plf11s00923
12.4,0,1,news_plf11s00924
16.5,0,1,news_plf11s00926
6.0,0,1,news_plf11s00927
12.4,0,1,news_plf11s00929
13.4,0,1,news_plf11s00930
11.666666666666666,0,1,news_plf11s00931
17.25,0,1,news_plf11s00932
10.5,0,1,news_plf11s00933
10.0,0,1,news_plf11s00934
15.75,0,1,news_plf11s00935
13.5,0,1,news_plf11s00936
12.0,0,1,news_plf11s00937
15.25,0,1,news_plf11s00938
10.8,0,1,news_plf11s00939
12.6,0,1,news_plf11s00940
8.0,0,1,news_plf11s00941
13.0,0,1,news_plf11s00942
12.4,0,1,news_plf11s00943
17.5,0,1,news_plf11s00944
15.5,0,1,news_plf11s00945
11.833333333333334,0,1,news_plf11s00946
6.0,0,1,news_plf11s00947
6.0,0,1,news_plf11s00948
16.0,0,1,news_plf11s00949
18.25,0,1,news_plf11s00950
13.2,0,1,news_plf11s00951
13.8,0,1,news_plf11s00952
13.75,0,1,news_plf11s00953
10.8,0,1,news_plf11s00954
8.8,0,1,news_plf11s00955
12.285714285714286,0,1,news_plf11s00956
10.142857142857142,0,1,news_plf11s00957
16.75,0,1,news_plf11s00958
13.0,0,1,news_plf11s00959
9.8,0,1,news_plf11s00960
11.8,0,1,news_plf11s00961
12.25,0,1,news_plf11s00963
10.666666666666666,0,1,news_plf11s00964
13.5,0,1,news_plf11s00965
13.0,0,1,news_plf11s00966
12.0,0,1,news_plf11s00967
18.666666666666668,0,1,news_plf11s00968
9.5,0,1,news_plf11s00970
10.8,0,1,news_plf11s00971
13.6,0,1,news_plf11s00972
12.0,0,1,news_plf11s00973
8.333333333333334,0,1,news_plf11s00974
11.5,0,1,news_plf11s00975
13.833333333333334,0,1,news_plf11s00976
14.8,0,1,news_plf11s00977
14.5,0,1,news_plf11s00979
8.0,0,1,news_plf11s00981
16.25,0,1,news_plf11s00982
8.8,0,1,news_plf11s00983
35.0,0,1,news_plf11s00984
12.6,0,1,news_plf11s00985
12.75,0,1,news_plf11s00986
17.333333333333332,0,1,news_plf11s00987
13.2,0,1,news_plf11s00988
19.0,0,1,news_plf11s00989
14.0,0,1,news_plf11s00990
13.5,0,1,news_plf11s00991
18.0,0,1,news_plf11s00992
10.833333333333334,0,1,news_plf11s00993
12.2,0,1,news_plf11s00994
22.0,0,1,news_plf11s00995
10.5,0,1,news_plf11s00996
12.0,0,1,news_plf11s00997
12.25,0,1,news_plf11s00998
12.166666666666666,0,1,news_plf11s01000
6.8,0,1,news_plf11s01001
11.142857142857142,0,1,news_plf11s01002
10.714285714285714,0,1,news_plf11s01003
12.6,0,1,news_plf11s01004
15.0,0,1,news_plf11s01005
9.333333333333334,0,1,news_plf11s01006
8.142857142857142,0,1,news_plf11s01007
15.75,0,1,news_plf11s01008
7.2,0,1,news_plf11s01009
12.8,0,1,news_plf11s01010
12.166666666666666,0,1,news_plf11s01011
13.5,0,1,news_plf11s01012
13.166666666666666,0,1,news_plf11s01013
14.75,0,1,news_plf11s01014
13.75,0,1,news_plf11s01015
9.2,0,1,news_plf11s01016
12.6,0,1,news_plf11s01017
6.7,0,1,news_plf11s01018
18.25,0,1,news_plf11s01019
13.4,0,1,news_plf11s01020
9.142857142857142,0,1,news_plf11s01021
12.8,0,1,news_plf11s01022
11.0,0,1,news_plf11s01023
10.6,0,1,news_plf11s01024
7.5,0,1,news_plf11s01025
10.8,0,1,news_plf11s01026
17.0,0,1,news_plf11s01027
13.2,0,1,news_plf11s01028
6.2,0,1,news_plf11s01029
9.0,0,1,news_plf11s01030
5.666666666666667,0,1,news_plf11s01031
16.0,0,1,news_plf11s01032
16.75,0,1,news_plf11s01033
5.2,0,1,news_plf11s01034
10.4,0,1,news_plf11s01036
15.5,0,1,news_plf11s01037
11.75,0,1,news_plf11s01038
7.625,0,1,news_plf11s01039
13.4,0,1,news_plf11s01040
12.5,0,1,news_plf11s01041
15.25,0,1,news_plf11s01042
12.2,0,1,news_plf11s01043
11.0,0,1,news_plf11s01044
9.714285714285714,0,1,news_plf11s01045
22.25,0,1,news_plf11s01046
11.166666666666666,0,1,news_plf11s01047
12.6,0,1,news_plf11s01048
14.0,0,1,news_plf11s01049
14.75,0,1,news_plf11s01050
14.75,0,1,news_plf11s01051
13.8,0,1,news_plf11s01669
13.0,0,1,news_plf11s01670
29.5,0,1,news_plf11s01671
15.5,0,1,news_plf11s01672
10.4,0,1,news_plf11s01673
25.0,0,1,news_plf11s01674
6.833333333333333,0,1,news_plf11s01675
19.0,0,1,news_plf11s01676
13.6,0,1,news_plf11s01677
10.6,0,1,news_plf11s01678
16.75,0,1,news_plf11s01679
20.4,0,1,news_plf11s01680
16.5,0,1,news_plf11s01681
13.25,0,1,news_plf11s01682
11.833333333333334,0,1,news_plf11s01683
13.6,0,1,news_plf11s01684
15.25,0,1,news_plf11s01685
17.0,0,1,news_plf11s01686
13.2,0,1,news_plf11s01687
11.666666666666666,0,1,news_plf11s01688
8.25,0,1,news_plf11s01690
11.166666666666666,0,1,news_plf11s01691
14.25,0,1,news_plf11s01692
10.857142857142858,0,1,news_plf11s01693
13.333333333333334,0,1,news_plf11s01694
9.0,0,1,news_plf11s01695
15.4,0,1,news_plf11s01696
15.6,0,1,news_plf11s01697
19.6,0,1,news_plf11s01698
11.5,0,1,news_plf11s01699
8.0,0,1,news_plf11s01700
14.6,0,1,news_plf11s01701
9.75,0,1,news_plf11s01702
21.666666666666668,0,1,news_plf11s01703
12.2,0,1,news_plf11s01704
12.166666666666666,0,1,news_plf11s01705
23.666666666666668,0,1,news_plf11s01706
11.0,0,1,news_plf11s01707
13.8,0,1,news_plf11s01708
10.4,0,1,news_plf11s01709
12.0,0,1,news_plf11s01710
14.0,0,1,news_plf11s01711
7.125,0,1,news_plf11s01712
13.5,0,1,news_plf11s01713
15.25,0,1,news_plf11s01714
12.4,0,1,news_plf11s01715
16.8,0,1,news_plf11s01716
12.2,0,1,news_plf11s01717
11.2,0,1,news_plf11s01718
11.833333333333334,0,1,news_plf11s01719
17.0,0,1,news_plf11s01720
18.25,0,1,news_plf11s01721
10.5,0,1,news_plf11s01723
10.857142857142858,0,1,news_plf11s01724
7.125,0,1,news_plf11s01725
13.2,0,1,news_plf11s01726
15.75,0,1,news_plf11s01727
10.333333333333334,0,1,news_plf11s01728
12.6,0,1,news_plf11s01729
11.6,0,1,news_plf11s01730
18.25,0,1,news_plf11s01731
11.0,0,1,news_plf11s01732
15.5,0,1,news_plf11s01733
10.0,0,1,news_plf11s01734
18.5,0,1,news_plf11s01735
12.8,0,1,news_plf11s01736
10.0,0,1,news_plf11s01737
9.0,0,1,news_plf11s01738
10.857142857142858,0,1,news_plf11s01740
10.714285714285714,0,1,news_plf11s01741
18.25,0,1,news_plf11s01742
14.25,0,1,news_plf11s01743
10.0,0,1,news_plf11s01744
10.333333333333334,0,1,news_plf11s01745
9.166666666666666,0,1,news_plf11s01746
9.0,0,1,news_plf11s01747
9.833333333333334,0,1,news_plf11s01748
12.0,0,1,news_plf11s01749
12.0,0,1,news_plf11s01750
14.25,0,1,news_plf11s01751
9.142857142857142,0,1,news_plf11s01752
13.4,0,1,news_plf11s01753
15.0,0,1,news_plf11s01754
13.4,0,1,news_plf11s01755
11.5,0,1,news_plf11s01756
14.2,0,1,news_plf11s01757
23.5,0,1,news_plf11s01758
13.2,0,1,news_plf11s01759
15.5,0,1,news_plf11s01760
12.2,0,1,news_plf11s01761
14.25,0,1,news_plf11s01762
25.0,0,1,news_plf11s01763
12.4,0,1,news_plf11s01764
10.8,0,1,news_plf11s01765
10.5,0,1,news_plf11s01766
9.666666666666666,0,1,news_plf11s01767
13.4,0,1,news_plf11s01768
10.0,0,1,news_plf11s01769
10.4,0,1,news_plf11s01770
